name,representative_food,major_category,weight,energy_kcal,carbohydrate_g,protein_g,calcium_mg,kalium_mg,iron_mg,magnesium_mg,zinc_mg,cellulose_g,aminoacid_mg,leucine_mg,methionine_mg,selenium_ug,omega3_g,vitaminA_ug,vitaminB_mg,folicacid_ug,vitaminB12_mg,vitaminC_mg,vitaminD_ug,vitaminE_mg
아임레몬,레몬·라임 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,77,3.21,15.36,,,,,,,,,,,,,0.0,,,,,
아임,채소 과일 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,38,8.5,0.59,,,,,,,,,,,,,0.0,,,,,
아임리얼당근,채소 과일 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,190ml,39,9.47,0.53,,,,,,,,,,,,,0.0,,,,,
아임리얼케일,채소 과일 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,190ml,37,8.95,0.53,,,,,,,,,,,,,0.0,,,,,
아임토마토,채소 과일 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,180ml,29,6.27,0.71,,,,,,,,,,,,,0.0,,,,,
야채사랑당근비트,과채 본연의 맛을 담은 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,180ml,44,10.56,0.33,,,,,,,,,,,,,0.0,,,,,
어린이수세미배즙,배도라지호박즙,과일향 가미 탄산 및 발효 음료,100g,53,12.38,0.14,,,,,,,,,,,,,0.0,,,,,
어린이주스,과채 본연의 맛을 담은 착즙 및 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,51,11.0,1.0,,,,,,,,,,,,,0.0,,,,,
어플러드주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,35,7.0,0.0,,,,,,,,,,,,,0.0,,,,,
얼린생수박,과채 본연의 맛을 담은 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,42,8.8,0.8,,,,,,,,,,,,,0.0,,,,,
에브리데이리얼레몬,레몬·라임 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,30,7.0,1.0,,,,,,,,,,,,,0.0,,,,,
연세백세주스,과채 발효 건강 진액,건강 기능성 액상 음료,2100ml,47,11.06,0.2,,,,,,,,,,,,,0.0,,,,,
연천블랙초크베리,노니·블루베리·아로니아 착즙액,건강 기능성 액상 음료,40ml,31,6.38,0.85,,,,,,,,,,,,,0.0,,,,,
옐로우비타글로우,노니 베리 활력 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,48,11.37,0.34,,,,,,,,,,,,,0.0,,,,,
오늘레몬유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,30,6.9,0.5,,,,,,,,,,,,,0.0,,,,,
오늘의체리즙,타트체리 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,90ml,59,14.44,0.0,,,,,,,,,,,,,0.0,,,,,
올가니카리얼레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,300g,28,6.72,0.21,,,,,,,,,,,,,0.0,,,,,
올데이유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,40,10.0,0.0,,,,,,,,,,,,,0.0,,,,,
올리원,노니 베리 활력 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,34,8.0,1.0,,,,,,,,,,,,,0.0,,,,,
올리원사과당근배즙,배도라지호박즙,과일향 가미 탄산 및 발효 음료,100ml,58,14.0,0.0,,,,,,,,,,,,,0.0,,,,,
올리원순수배즙,배도라지호박즙,과일향 가미 탄산 및 발효 음료,100ml,50,11.0,0.0,,,,,,,,,,,,,0.0,,,,,
올핏슬림유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100g,29,5.42,0.48,,,,,,,,,,,,,0.0,,,,,
우리아이사과주스,100% 사과 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,51,12.5,0.0,,,,,,,,,,,,,0.0,,,,,
원데이유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,40,10.0,0.0,,,,,,,,,,,,,0.0,,,,,
웰빙아로니아,노니·블루베리·아로니아 착즙액,건강 기능성 액상 음료,1000ml,73,18.0,0.3,,,,,,,,,,,,,0.0,,,,,
유기농주스,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,125,31.0,0.23,,,,,,,,,,,,,0.0,,,,,
유기농레몬즙프리미엄,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,31,6.46,0.48,,,,,,,,,,,,,0.0,,,,,
유기농당근주스,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100g,31,6.25,1.14,,,,,,,,,,,,,0.0,,,,,
유기농동안레몬한알,레몬·라임 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,600g,53,10.9,0.3,,,,,,,,,,,,,0.0,,,,,
유기농레몬스틱,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,140g,50,5.0,0.0,,,,,,,,,,,,,0.0,,,,,
유기농레몬착즙액,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,34,3.57,0.71,,,,,,,,,,,,,0.0,,,,,
유기농리얼레몬즙,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,40,10.0,0.0,,,,,,,,,,,,,0.0,,,,,
유기농양파즙,유기농 과채 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,90ml,33,7.23,0.99,,,,,,,,,,,,,0.0,,,,,
유기농엘더베리주스,유기농 과채 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,100g,26,5.05,1.18,,,,,,,,,,,,,0.0,,,,,
유기농오렌지주스,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,70,17.0,0.9,,,,,,,,,,,,,0.0,,,,,
유기농한입레몬,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,27,6.18,0.47,,,,,,,,,,,,,0.0,,,,,
유기농야채퍼플,유기농 과채 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,190ml,42,10.53,0.53,,,,,,,,,,,,,0.0,,,,,
유기농하루레몬즙,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,20ml,20,5.0,0.0,,,,,,,,,,,,,0.0,,,,,
유산균더한국내산주스,과채 발효 건강 진액,건강 기능성 액상 음료,100ml,34,8.0,0.0,,,,,,,,,,,,,0.0,,,,,
유자과즙,착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,1000ml,88,22.0,0.0,,,,,,,,,,,,,0.0,,,,,
이로운주스사과즙,사과 100% 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,23,4.17,0.92,,,,,,,,,,,,,0.0,,,,,
이로운주스자두즙,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,23,4.17,0.92,,,,,,,,,,,,,0.0,,,,,
이로운주스토마토즙,토마토 본연의 맛을 담은 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,23,4.17,0.92,,,,,,,,,,,,,0.0,,,,,
이마시야유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,300g,32,6.94,0.3,,,,,,,,,,,,,0.0,,,,,
일건식호박즙,배도라지호박즙,과일향 가미 탄산 및 발효 음료,90ml,17,4.44,0.0,,,,,,,,,,,,,0.0,,,,,
자몽클렌즈샷,클렌즈 주스,과채·과일 100% 착즙 및 블렌딩 주스,240ml,50,11.9,0.37,,,,,,,,,,,,,0.0,,,,,
자연마을사과당근주스,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,55,13.0,0.0,,,,,,,,,,,,,0.0,,,,,
자연마을사과주스,사과 100% 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,59,14.45,0.18,,,,,,,,,,,,,0.0,,,,,
자연비책유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,375g,30,6.46,0.35,,,,,,,,,,,,,0.0,,,,,
자임비타민주스오렌지,오렌지·자몽 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,500ml,59,14.4,0.4,,,,,4.4,,,,,,,266.0,3.3,75.4,,79.0,7.0,
제주당근주스,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,80g,32,7.1,0.5,,,,,,,,,,,,,0.0,,,,,
제주감귤한라봉가득,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,48,11.3,0.7,,,,,,,,,,,,,0.0,,,,,
제주감귤그대로,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,130ml,57,13.69,0.62,,,,,,,,,,,,,0.0,,,,,
제주바이브감귤천혜향,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,220ml,105,25.0,1.0,,,,,,,,,,,,,0.0,,,,,
제주바이브감귤한라봉,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,220ml,105,25.0,1.0,,,,,,,,,,,,,0.0,,,,,
제주안레드향감귤주스,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,500g,55,12.99,0.49,,,,,,,,,,,,,0.0,,,,,
제주안천혜향감귤주스,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,500g,56,13.35,0.47,,,,,,,,,,,,,0.0,,,,,
제주안한라봉감귤주스,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,500g,54,12.91,0.51,,,,,,,,,,,,,0.0,,,,,
제주청귤주스,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,320ml,51,12.5,0.31,,,,,,,,,,,,,0.0,,,,,
조은보담유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,28,6.5,0.5,,,,,,,,,,,,,0.0,,,,,
쥬스어트주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,300ml,30,7.67,0.67,,,,,,,,,,,,,0.0,,,,,
즙과사전유기농주스,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,80ml,58,13.75,0.0,,,,,,,,,,,,,0.0,,,,,
즙과사전유기농석류즙,유기농 석류 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,70ml,63,14.29,0.0,,,,,,,,,,,,,0.0,,,,,
즙슐랭주스,과채 본연의 맛을 담은 착즙 및 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,38,9.0,1.0,,,,,,,,,,,,,0.0,,,,,
즙스토리씨비에이주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,220ml,42,9.09,0.91,,,,,,,,,,,,,0.0,,,,,
즙스토리엠씨비주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,220ml,52,11.36,1.36,,,,,,,,,,,,,0.0,,,,,
지킴스키즈사과주스,사과 100% 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,73,18.0,0.0,,,,,,,,,,,,,0.0,,,,,
진심석류,석류 본연의 맛,과채·과일 100% 착즙 및 블렌딩 주스,2400ml,54,13.14,0.09,,,,,,,,,,,,,0.0,,,,,
진주딸기주스,과채 본연의 맛을 담은 착즙 및 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,180ml,44,9.9,0.8,,,,,,,,,,,,,0.0,,,,,
참진한토마토주스,토마토 본연의 맛을 담은 주스,과채·과일 100% 착즙 및 블렌딩 주스,110ml,23,5.0,0.09,,,,,,,,,,,,,0.0,,,,,
청아당근사과,사과 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,66,16.0,0.0,,,,,,,,,,,,,0.0,,,,,
청연채클렌즈주스,클렌즈 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,53,13.0,2.0,,,,,,,,,,,,,0.0,,,,,
캐롯아이,과채 본연의 맛을 담은 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,190ml,39,8.85,0.72,,,,,,,,,,,,,0.0,,,,,
케일사과주스,과채혼합착즙주스,과채·과일 100% 착즙 및 블렌딩 주스,300g,42,10.0,0.6,,,,,,,,,,,,,0.0,,,,,
콜라겐앤석류진액,석류 콜라겐 뷰티 스틱,건강 기능성 액상 음료,100g,57,13.75,0.59,,,,,,,,,,,,,0.0,,,,,
토당토당,과일 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,190ml,40,9.09,0.59,,,,,,,,,,,,,0.0,,,,,
토마토프리미엄,토마토 본연의 맛을 담은 주스,과채·과일 100% 착즙 및 블렌딩 주스,3000ml,45,10.0,1.0,,,,,,,,,,,,,0.0,,,,,
토마토사과주스,착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,1000ml,57,13.07,0.89,,,,,,,,,,,,,0.0,,,,,
토마토즙,토마토 본연의 맛을 담은 주스,과채·과일 100% 착즙 및 블렌딩 주스,100g,27,5.64,0.89,,,,,,,,,,,,,0.0,,,,,
톡톡유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,20g,20,5.0,0.0,,,,,,,,,,,,,0.0,,,,,
파인다움,슈퍼푸드 베리 과일 샷,과채·과일 100% 착즙 및 블렌딩 주스,100ml,46,11.07,0.26,,,,,,,,,,,,,0.0,,,,,
퍼스트주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,140g,192,45.94,1.11,,,,,,,,,,,,,0.0,,,,,
포케올데이비트당근,과채 본연의 맛을 담은 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,200g,42,9.99,0.38,,,,,,,,,,,,,0.0,,,,,
포케올데이케일사과,사과 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,200g,61,14.32,0.69,,,,,,,,,,,,,0.0,,,,,
폴라니주스,노니·과일 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,180ml,49,10.56,1.11,,,,,,,,,,,,,0.0,,,,,
폴라니애플캐럿주스,사과 100% 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,180ml,19,4.45,0.0,,,,,,,,,,,,,0.0,,,,,
폴라니캐럿주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,180ml,36,7.78,1.11,,,,,,,,,,,,,0.0,,,,,
푸룬푸룬,유기농 푸룬 주스,과채·과일 100% 착즙 및 블렌딩 주스,190ml,66,16.05,0.41,,,,,,,,,,,,,0.0,,,,,
퓨어레몬즙,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,30,6.94,0.35,,,,,,,,,,,,,0.0,,,,,
퓨어수박,과채 본연의 맛을 담은 착즙 및 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,42,9.49,0.95,,,,,,,,,,,,,0.0,,,,,
퓨어셀프체인지업주스,클렌즈 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,30,7.0,0.0,,,,,,,,,,,,,0.0,,,,,
프라임빌베리진액,노니·블루베리·아로니아 착즙액,건강 기능성 액상 음료,90ml,63,14.44,0.0,,,,,,,,,,,,,0.0,,,,,
프레쉬유기농레몬즙,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,34,5.27,1.16,,,,,,,,,,,,,0.0,,,,,
프레쉬벨주스,과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,45,10.57,0.54,,,,,,,,,,,,,0.0,,,,,
프룻부티크사과주스,사과 100% 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,52,13.33,0.0,,,,,,,,,,,,,0.0,,,,,
하루레몬유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,20g,37,8.9,0.38,,,,,,,,,,,,,0.0,,,,,
하루유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,31,6.98,0.31,,,,,,,,,,,,,0.0,,,,,
하루야채라이트,과채 본연의 맛을 담은 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,200ml,38,9.0,1.0,,119.0,,,,1.5,,,,,,,0.0,,,,,
하루톡유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,475,50.0,10.0,,,,,,,,,,,,,0.0,,,,,
하루한아주스,과일 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,40,9.0,0.0,,,,,,,,,,,,,0.0,,,,,
하루한포유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,300ml,17,3.33,0.53,,,,,,,,,,,,,0.0,,,,,
하트픽유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,29,5.42,0.48,,,,,,,,,,,,,0.0,,,,,
한국배주스,과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,150ml,79,19.5,0.3,,,,,,,,,,,,,0.0,,,,,
항암감귤로만든감귤즙,제주 감귤·한라봉·천혜향 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,31,7.15,0.42,,,,,,,,,,,,,0.0,,,,,
헤이레몬유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,20g,100,25.0,0.0,,,,,,,,,,,,,0.0,,,,,
헬시그린웨이브,매일 마시는 그린 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,36,6.86,0.66,,,,,,,,,,,,,0.0,,,,,
황금사과즙,사과 100% 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,58,14.18,0.12,,,,,,,,,,,,,0.0,,,,,
리얼레몬아이스샷,레몬·라임 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,36,8.3,0.2,,,,,,,,,,,,,0.0,,,,,
유기농레몬생강즙스틱,유기농 레몬 생강 착즙,과채·과일 100% 착즙 및 블렌딩 주스,210g,48,10.48,0.48,,,,,,,,,,,,,0.0,,,,,
착즙유기농레몬,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,28,2.47,0.37,,,,,,,,,,,,,0.0,,,,,
포알착즙유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,30,6.9,0.5,,,,,,,,,,,,,0.0,,,,,
일레몬,레몬·라임 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,12g,31,7.5,0.0,,,,,,,,,,,,,0.0,,,,,
주스프리바이오틱스,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,180ml,61,15.0,0.33,,,,,,,,,,,,,0.0,,,,,
포도즙,포도 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,2400ml,62,15.0,0.83,,,,,,,,,,,,,0.0,,,,,
더레드,진저베리 비트 에너지 부스터,건강 기능성 액상 음료,100ml,30,6.04,1.24,,,,,,,,,,,,,0.0,,,,,
다움,노니 베리 활력 주스,과채·과일 100% 착즙 및 블렌딩 주스,80ml,40,8.75,0.0,,,,,,,,,,,,,0.0,,,,,
클렌즈주스,클렌즈 주스,과채·과일 100% 착즙 및 블렌딩 주스,900ml,49,12.0,0.2,,,,,,,,,,,,,0.0,,,,,
유기농레몬,유기농 레몬 착즙액,과채·과일 100% 착즙 및 블렌딩 주스,280g,29,6.79,0.36,,,,,,,,,,,,,0.0,,,,,
그린주스,과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,180g,57,10.9,0.77,,,,,,1.5,,,,,,,0.0,,,,,
핑크주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,180g,45,10.38,0.55,,,,,,1.2,,,,,,,0.0,,,,,
레몬주스레몬타임,레몬·라임 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,500ml,35,9.0,0.0,,,,,,,,,,,,,0.0,,,,,
데이유기농레몬생강즙,유기농 레몬 생강 착즙,과채·과일 100% 착즙 및 블렌딩 주스,280g,21,4.13,0.35,,,,,,,,,,,,,0.0,,,,,
가족행복두배,노니 베리 활력 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,43,10.25,0.32,,,,,,,,,,,,,0.0,,,,,
갈아만든도라지배즙,배도라지즙,과일향 가미 탄산 및 발효 음료,100ml,48,11.5,0.5,,,,,,,,,,,,,0.0,,,,,
거창꿀맛탱사과즙,사과 생즙,과채·과일 100% 착즙 및 블렌딩 주스,100ml,56,14.0,0.0,,,,,,,,,,,,,0.0,,,,,
건강코딩레몬충전,레몬·라임 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,29,6.5,0.1,,,,,,,,,,,,,0.0,,,,,
건강한사과즙,100% 사과 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,1000ml,45,11.0,0.0,,,,,,,,,,,,,0.0,,,,,
과서원그린,매일 마시는 그린 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,33,7.84,0.28,,,,,,,,,,,,,0.0,,,,,
과서원옐로우,노니 베리 활력 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,33,8.01,0.14,,,,,,,,,,,,,0.0,,,,,
굿파머유기농사과즙,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,52,13.4,0.1,,,,,,,,,,,,,0.0,,,,,
그대로담은주스,유기농 과일 채소 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,53,12.7,0.1,,,,,,,,,,,,,0.0,,,,,
그대로쭙사과즙,100% 사과 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,53,12.7,0.1,,,,,,,,,,,,,0.0,,,,,
글로리문경사과주스,사과 생즙,과채·과일 100% 착즙 및 블렌딩 주스,200ml,62,15.0,0.0,,,,,,,,,,,,,0.0,,,,,
나는석류에오,과일 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,60,15.0,0.0,,,,,,,,,,,,,0.0,,,,,
나도샤인쥬스,과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,500ml,56,14.0,0.0,,,,,,,,,,,,,0.0,,,,,
내몸애선물,노니 베리 활력 주스,과채·과일 100% 착즙 및 블렌딩 주스,120ml,18,3.4,1.0,,,,,,,,,,,,,0.0,,,,,
너랑나랑사과착즙,사과 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,3600ml,39,9.17,0.33,,,,,,,,,,,,,0.0,,,,,
넉넉한레드토마토주스,토마토 본연의 맛을 담은 주스,과채·과일 100% 착즙 및 블렌딩 주스,100g,19,4.17,0.21,,,,,,,,,,,,,0.0,,,,,
넉넉한유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,280g,23,5.36,0.36,,,,,,,,,,,,,0.0,,,,,
노라리얼유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,225g,24,5.1,0.3,,,,,,,,,,,,,0.0,,,,,
노바과채주스,순수 과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,207g,240,60.0,0.0,,,,,,,,,,,,,0.0,,,,,
노블렌더딸기주스,과채 코코넛 워터 및 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,60,15.6,1.2,,,,,,,,,,,,,0.0,,,,,
노블렌더망고주스,과채 코코넛 워터 및 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,64,15.6,0.8,,,,,,,,,,,,,0.0,,,,,
노블렌더복숭아주스,과채 코코넛 워터 및 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,36,10.0,0.8,,,,,,,,,,,,,0.0,,,,,
노블렌더비타민주스,노니·블루베리·아로니아 착즙액,건강 기능성 액상 음료,250ml,40,10.4,0.4,,,,,,,,,,,,,0.0,,,,,
노블렌더비트주스,과채 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,40,10.4,0.8,,,,,,,,,,,,,0.0,,,,,
노블렌더파인애플주스,과채 코코넛 워터 및 주스,과채·과일 100% 착즙 및 블렌딩 주스,250ml,50,13.2,0.4,,,,,,,,,,,,,0.0,,,,,
늘보착즙클렌즈주스,착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,30,8.0,0.5,,,,,,,,,,,,,0.0,,,,,
닥터에스트로알파,노니 베리 활력 주스,과채·과일 100% 착즙 및 블렌딩 주스,800g,56,13.75,0.0,,,,,,,,,,,,,0.0,,,,,
달심푸룬주스,유기농 푸룬 주스,과채·과일 100% 착즙 및 블렌딩 주스,100g,111,26.0,0.42,,,,,,,,,,,,,0.0,,,,,
달코미양배추즙,채소 과일 발효 건강 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,20,3.86,0.79,,,,,,,,,,,,,0.0,,,,,
대추한잔,과채 본연의 맛을 담은 착즙 및 블렌딩 주스,과채·과일 100% 착즙 및 블렌딩 주스,100ml,65,14.0,0.0,,,,,,,,,,,,,0.0,,,,,
더건강한오디즙,과채 발효 건강 진액,건강 기능성 액상 음료,100ml,30,6.0,1.0,,,,,,,,,,,,,0.0,,,,,
더장생유기농레몬즙,유기농 레몬 생강 착즙 주스,과채·과일 100% 착즙 및 블렌딩 주스,600g,26,6.0,0.5,,,,,,,,,,,,,0.0,,,,,
